,buyer_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,seller_count,num_of_seller_province,num_of_seller_city,cluster,cluster_name
9254,631a76077476cace453f0ac0,2023-10-17,76,1,610000,610000.0,4575,0,0.0,1,1,1,0,Seasonal Buyer
9260,631a760c7476cace453f0cb2,2023-09-14,109,2,2200000,1100000.0,16500,0,0.0,1,1,1,0,Seasonal Buyer
9265,631a760e7476cace453f0da8,2023-09-15,108,2,7331661,3665830.5,54987,0,0.0,1,1,1,0,Seasonal Buyer
9268,631a76167476cace453f10fc,2023-10-10,83,3,7760274,2586758.0,58200,0,0.0,2,1,1,0,Seasonal Buyer
9270,631a76207476cace453f1539,2023-09-13,110,5,12769884,2553976.8,95772,0,0.0,2,2,2,0,Seasonal Buyer
9275,631a76257476cace453f17a1,2023-09-15,108,4,12557208,3139302.0,94177,0,0.0,3,2,3,0,Seasonal Buyer
9276,631a76267476cace453f17b3,2023-09-14,109,2,4170075,2085037.5,31275,0,0.0,1,1,1,0,Seasonal Buyer
9304,631a78f57476cace454085e9,2023-09-15,108,1,61800,61800.0,463,0,0.0,1,1,1,0,Seasonal Buyer
9317,631a78fb7476cace454088e4,2023-07-13,172,1,732000,732000.0,5490,0,0.0,1,1,1,0,Seasonal Buyer
9322,631a79007476cace45408ab9,2023-08-08,146,1,17499254,17499254.0,131244,0,0.0,1,1,1,0,Seasonal Buyer
9337,631a791c7476cace4540952c,2023-09-14,109,2,425425,212712.5,3190,0,0.0,1,1,1,0,Seasonal Buyer
9340,631a791d7476cace45409560,2023-10-11,82,1,943000000,943000000.0,2357500,0,0.0,1,1,1,0,Seasonal Buyer
9342,631a791d7476cace45409596,2023-10-05,88,8,14966130,1870766.25,112243,0,0.0,1,1,1,0,Seasonal Buyer
9343,631a791d7476cace454095a8,2023-07-21,164,1,100000,100000.0,750,0,0.0,1,1,1,0,Seasonal Buyer
9353,631a79247476cace454097db,2023-08-03,151,4,172436000,43109000.0,1293269,0,0.0,3,3,3,0,Seasonal Buyer
9360,631a79287476cace45409952,2023-08-22,132,2,208862500,104431250.0,1566468,0,0.0,2,2,2,0,Seasonal Buyer
9364,631a792b7476cace45409a9a,2023-07-15,170,1,140000,140000.0,1050,1,70000.0,1,1,1,0,Seasonal Buyer
9376,631a793a7476cace45409fa2,2023-10-14,79,3,19800000,6600000.0,148500,0,0.0,1,1,1,0,Seasonal Buyer
9385,631a79437476cace4540a2c6,2023-09-14,109,1,429000,429000.0,3217,0,0.0,1,1,1,0,Seasonal Buyer
9387,631a794e7476cace4540a69d,2023-09-10,113,1,30873540,30873540.0,231551,0,0.0,1,1,1,0,Seasonal Buyer
9389,631a79547476cace4540a8ce,2023-07-23,162,1,165000,165000.0,1237,0,0.0,1,1,1,0,Seasonal Buyer
9398,631a795d7476cace4540ac34,2023-10-18,75,6,49620398,8270066.333333333,372150,0,0.0,2,1,1,0,Seasonal Buyer
9404,631a79607476cace4540ad41,2023-08-12,142,3,5700000,1900000.0,42750,0,0.0,1,1,1,0,Seasonal Buyer
9419,631a79697476cace4540b0a9,2023-09-30,93,8,93257750,11657218.75,699430,0,0.0,2,1,1,0,Seasonal Buyer
9420,631a79697476cace4540b0ce,2023-08-18,136,6,1801377,300229.5,13507,0,0.0,5,3,5,0,Seasonal Buyer
9422,631a796a7476cace4540b0f2,2023-07-21,164,1,315000,315000.0,2362,0,0.0,1,1,1,0,Seasonal Buyer
9423,631a796b7476cace4540b18b,2023-08-18,136,1,21222960,21222960.0,159172,0,0.0,1,1,1,0,Seasonal Buyer
9425,631a796d7476cace4540b21b,2023-08-15,139,2,200000,100000.0,1500,0,0.0,1,1,1,0,Seasonal Buyer
9426,631a796e7476cace4540b271,2023-08-20,134,2,105000,52500.0,787,0,0.0,2,1,2,0,Seasonal Buyer
9429,631a796f7476cace4540b2ad,2023-09-28,95,1,973500,973500.0,7301,0,0.0,1,1,1,0,Seasonal Buyer
9434,631a79717476cace4540b399,2023-07-13,172,1,28943,28943.0,217,0,0.0,1,1,1,0,Seasonal Buyer
9439,631a797a7476cace4540b6f4,2023-10-25,68,1,2999925,2999925.0,22499,0,0.0,1,1,1,0,Seasonal Buyer
9451,631a79877476cace4540bc13,2023-10-24,69,2,13750000,6875000.0,103125,0,0.0,1,1,1,0,Seasonal Buyer
9456,631a798c7476cace4540be16,2023-10-12,81,2,5549400,2774700.0,41620,0,0.0,1,1,1,0,Seasonal Buyer
9485,631a79b37476cace4540cbf3,2023-10-20,73,11,147331587,13393780.636363637,1104982,0,0.0,4,2,4,0,Seasonal Buyer
9487,631a79b47476cace4540cc62,2023-08-25,129,1,147000,147000.0,1102,0,0.0,1,1,1,0,Seasonal Buyer
9493,631a79b67476cace4540cd3f,2023-06-28,187,1,35420,35420.0,265,0,0.0,1,1,1,0,Seasonal Buyer
9511,631a79c57476cace4540d2c9,2023-08-31,123,3,116000,38666.666666666664,870,0,0.0,3,1,2,0,Seasonal Buyer
9514,631a79c97476cace4540d44d,2023-08-05,149,6,996779,166129.83333333334,7473,0,0.0,5,5,5,0,Seasonal Buyer
9523,631a79d97476cace4540da14,2023-10-08,85,1,2864000,2864000.0,21480,0,0.0,1,1,1,0,Seasonal Buyer
9525,631a79df7476cace4540dc50,2023-10-12,81,5,257875925,51575185.0,1934068,0,0.0,3,2,3,0,Seasonal Buyer
9528,631a79e07476cace4540dcae,2023-07-07,178,1,1125000,1125000.0,8437,0,0.0,1,1,1,0,Seasonal Buyer
9529,631a79e17476cace4540dd1c,2023-09-13,110,1,181500,181500.0,1361,0,0.0,1,1,1,0,Seasonal Buyer
9530,631a79e27476cace4540dd96,2023-07-07,178,3,23848000,7949333.333333333,178859,0,0.0,1,1,1,0,Seasonal Buyer
9541,631a79ea7476cace4540e0a5,2023-09-07,116,1,275000,275000.0,2062,0,0.0,1,1,1,0,Seasonal Buyer
9550,631a79f37476cace4540e410,2023-08-01,153,1,23150000,23150000.0,173625,0,0.0,1,1,1,0,Seasonal Buyer
9555,631a79f87476cace4540e5f9,2023-10-10,83,5,388924020,77784804.0,2916928,0,0.0,3,1,2,0,Seasonal Buyer
9560,631a79fc7476cace4540e763,2023-08-26,128,1,693000,693000.0,5197,0,0.0,1,1,1,0,Seasonal Buyer
9562,631a79fc7476cace4540e79f,2023-08-31,123,2,1490400,745200.0,11177,0,0.0,1,1,1,0,Seasonal Buyer
9573,631a7a077476cace4540eb93,2023-10-07,86,3,659883,219961.0,4948,1,50000.0,3,1,2,0,Seasonal Buyer
9574,631a7a077476cace4540eb9a,2023-10-25,68,7,15352980,2193282.8571428573,115144,0,0.0,1,1,1,0,Seasonal Buyer
9592,631a7a147476cace4540f0b8,2023-07-05,180,2,302045,151022.5,2264,1,50000.0,2,1,1,0,Seasonal Buyer
9593,631a7a157476cace4540f15d,2023-10-19,74,5,353742670,70748534.0,2653069,0,0.0,3,2,2,0,Seasonal Buyer
9595,631a7a167476cace4540f1ca,2023-10-11,82,1,164670,164670.0,1235,0,0.0,1,1,1,0,Seasonal Buyer
9602,631a7a1f7476cace4540f516,2023-08-09,145,6,4642239,773706.5,34814,0,0.0,1,1,1,0,Seasonal Buyer
9603,631a7a1f7476cace4540f526,2023-10-12,81,4,66565000,16641250.0,499237,0,0.0,1,1,1,0,Seasonal Buyer
9604,631a7a207476cace4540f583,2023-08-19,135,1,99000,99000.0,742,0,0.0,1,1,1,0,Seasonal Buyer
9607,631a7a217476cace4540f5d2,2023-10-04,89,1,3206000,3206000.0,24045,0,0.0,1,1,1,0,Seasonal Buyer
9609,631a7a237476cace4540f67b,2023-09-08,115,3,684000,228000.0,5130,2,134500.0,2,2,2,0,Seasonal Buyer
9616,631a7a297476cace4540f8c0,2023-10-12,81,12,181630200,15135850.0,1362225,0,0.0,1,1,1,0,Seasonal Buyer
9617,631a7a2a7476cace4540f931,2023-07-27,158,2,6742687,3371343.5,50569,0,0.0,2,2,2,0,Seasonal Buyer
9620,631a7a2b7476cace4540f9c6,2023-08-09,145,2,935000,467500.0,7012,0,0.0,2,2,2,0,Seasonal Buyer
9634,631a7a3d7476cace4540ffe7,2023-09-28,95,5,60754000,12150800.0,455654,0,0.0,2,1,1,0,Seasonal Buyer
9655,631a7b507476cace4541de5a,2023-07-14,171,1,92180,92180.0,691,1,41900.0,1,1,1,0,Seasonal Buyer
9660,631a7bac7476cace454244ca,2023-10-11,82,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9661,631a7bad7476cace45424528,2023-10-07,86,2,148330,74165.0,1112,2,72500.0,2,1,1,0,Seasonal Buyer
9662,631a7bae7476cace45424555,2023-08-31,123,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9664,631a7bb37476cace45424762,2023-07-19,166,2,145000,72500.0,1087,2,72500.0,2,1,1,0,Seasonal Buyer
9665,631a7bb37476cace4542478d,2023-07-28,157,2,148330,74165.0,1112,2,72500.0,2,1,1,0,Seasonal Buyer
9666,631a7bb47476cace454247a1,2023-09-21,102,2,145000,72500.0,1087,2,72500.0,2,1,1,0,Seasonal Buyer
9667,631a7bb47476cace454247ad,2023-10-03,90,2,145000,72500.0,1087,2,72500.0,2,1,1,0,Seasonal Buyer
9669,631a7bb47476cace454247ef,2023-08-05,149,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9670,631a7bb57476cace4542483c,2023-10-03,90,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9671,631a7bb57476cace4542484c,2023-08-05,149,2,60023715,30011857.5,450177,0,0.0,1,1,1,0,Seasonal Buyer
9678,631a7bba7476cace45424a5f,2023-10-06,87,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9679,631a7bba7476cace45424a9c,2023-10-05,88,1,70939,70939.0,532,0,0.0,1,1,1,0,Seasonal Buyer
9680,631a7bbb7476cace45424ac3,2023-09-21,102,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9681,631a7bbd7476cace45424b9d,2023-09-05,118,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9685,631a7bbf7476cace45424cde,2023-10-04,89,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9686,631a7bc07476cace45424d37,2023-08-18,136,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9689,631a7bc27476cace45424e57,2023-09-20,103,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9690,631a7bc37476cace45424e69,2023-10-17,76,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9691,631a7bc37476cace45424e7a,2023-07-23,162,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9695,631a7bc57476cace45424f82,2023-09-13,110,2,145000,72500.0,1087,2,72500.0,2,1,1,0,Seasonal Buyer
9697,631a7bc67476cace45424fe5,2023-06-30,185,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9699,631a7bc77476cace45425047,2023-09-12,111,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9704,631a7bc87476cace454250cc,2023-09-06,117,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9709,631a7bce7476cace45425359,2023-10-12,81,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9711,631a7bce7476cace454253b4,2023-10-10,83,1,753690,753690.0,5652,0,0.0,1,1,1,0,Seasonal Buyer
9713,631a7bd47476cace454255f5,2023-09-29,94,1,1179368,1179368.0,8845,0,0.0,1,1,1,0,Seasonal Buyer
9717,631a7be37476cace45425c61,2023-10-05,88,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9719,631a7be47476cace45425d18,2023-07-27,158,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9720,631a7be57476cace45425d6d,2023-10-01,92,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9721,631a7be77476cace45425e44,2023-07-11,174,1,25000,25000.0,187,1,25000.0,1,1,1,0,Seasonal Buyer
9723,631a7be87476cace45425e96,2023-10-12,81,1,25000,25000.0,187,1,25000.0,1,1,1,0,Seasonal Buyer
9729,631a7bea7476cace45425fb3,2023-10-11,82,1,25000,25000.0,187,1,25000.0,1,1,1,0,Seasonal Buyer
9733,631a7beb7476cace4542600e,2023-08-15,139,1,25000,25000.0,187,1,25000.0,1,1,1,0,Seasonal Buyer
9734,631a7beb7476cace45426010,2023-09-29,94,1,25000,25000.0,187,1,25000.0,1,1,1,0,Seasonal Buyer
9737,631a7beb7476cace45426047,2023-09-23,100,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9740,631a7bec7476cace454260c6,2023-08-31,123,1,25530,25530.0,191,1,23000.0,1,1,1,0,Seasonal Buyer
9742,631a7bed7476cace454260e2,2023-10-08,85,4,49297000,12324250.0,369727,0,0.0,3,2,3,0,Seasonal Buyer
9746,631a7bee7476cace45426171,2023-06-29,186,1,25000,25000.0,187,1,25000.0,1,1,1,0,Seasonal Buyer
9748,631a7bef7476cace454261f2,2023-10-10,83,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9753,631a7bf27476cace45426318,2023-10-04,89,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9755,631a7bf37476cace4542633a,2023-10-12,81,1,39000,39000.0,292,1,25000.0,1,1,1,0,Seasonal Buyer
9757,631a7bf37476cace45426373,2023-08-17,137,1,104895,104895.0,786,0,0.0,1,1,1,0,Seasonal Buyer
9758,631a7bf37476cace4542638e,2023-10-20,73,1,40724,40724.0,305,1,25000.0,1,1,1,0,Seasonal Buyer
9761,631a7bf47476cace454263c2,2023-09-12,111,1,114000,114000.0,855,1,70000.0,1,1,1,0,Seasonal Buyer
9766,631a7bf57476cace45426476,2023-09-09,114,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9768,631a7bf67476cace45426495,2023-09-15,108,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9774,631a7bf87476cace454265a7,2023-10-07,86,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9775,631a7bf87476cace454265ae,2023-09-06,117,1,25000,25000.0,187,1,25000.0,1,1,1,0,Seasonal Buyer
9776,631a7bf97476cace45426634,2023-09-08,115,1,25000,25000.0,187,1,25000.0,1,1,1,0,Seasonal Buyer
9779,631a7bfb7476cace454266b7,2023-10-10,83,2,255000,127500.0,1912,1,25000.0,2,1,2,0,Seasonal Buyer
9783,631a7bfc7476cace45426779,2023-08-03,151,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9786,631a7c007476cace4542691e,2023-10-11,82,1,35000,35000.0,262,1,25000.0,1,1,1,0,Seasonal Buyer
9791,631a7c0c7476cace45426e44,2023-08-13,141,1,35000,35000.0,262,1,25000.0,1,1,1,0,Seasonal Buyer
9793,631a7c0e7476cace45426ebc,2023-10-10,83,1,35000,35000.0,262,1,25000.0,1,1,1,0,Seasonal Buyer
9795,631a7c0e7476cace45426f2c,2023-08-19,135,1,61050,61050.0,457,1,25000.0,1,1,1,0,Seasonal Buyer
9797,631a7c107476cace45426fd5,2023-07-05,180,1,26640,26640.0,199,1,24000.0,1,1,1,0,Seasonal Buyer
9798,631a7c107476cace45426fdc,2023-10-11,82,1,27750,27750.0,208,1,25000.0,1,1,1,0,Seasonal Buyer
9800,631a7c117476cace45427051,2023-09-07,116,1,31080,31080.0,233,1,25000.0,1,1,1,0,Seasonal Buyer
9801,631a7c127476cace4542706a,2023-07-06,179,1,26000,26000.0,195,1,25000.0,1,1,1,0,Seasonal Buyer
9804,631a7c137476cace454270d3,2023-07-21,164,1,36000,36000.0,270,1,25000.0,1,1,1,0,Seasonal Buyer
9806,631a7c167476cace4542725d,2023-09-15,108,1,35000,35000.0,262,1,25000.0,1,1,1,0,Seasonal Buyer
9807,631a7c177476cace45427291,2023-09-06,117,1,37518,37518.0,281,1,25000.0,1,1,1,0,Seasonal Buyer
9808,631a7c177476cace454272ac,2023-10-17,76,1,27750,27750.0,208,1,25000.0,1,1,1,0,Seasonal Buyer
9810,631a7c187476cace45427322,2023-08-03,151,1,42560,42560.0,319,1,25000.0,1,1,1,0,Seasonal Buyer
9812,631a7c197476cace45427367,2023-09-15,108,1,31860,31860.0,238,1,25000.0,1,1,1,0,Seasonal Buyer
9813,631a7c197476cace45427372,2023-10-10,83,1,56000,56000.0,420,1,25000.0,1,1,1,0,Seasonal Buyer
9815,631a7c1a7476cace45427419,2023-09-30,93,1,28450,28450.0,213,1,22900.0,1,1,1,0,Seasonal Buyer
9818,631a7c1c7476cace454274e0,2023-07-20,165,1,39990,39990.0,299,1,25000.0,1,1,1,0,Seasonal Buyer
9819,631a7c1c7476cace454274e8,2023-09-04,119,1,36000,36000.0,270,1,25000.0,1,1,1,0,Seasonal Buyer
9822,631a7c1e7476cace454275b8,2023-07-26,159,1,24420,24420.0,183,1,22000.0,1,1,1,0,Seasonal Buyer
9823,631a7c1e7476cace454275bc,2023-07-13,172,1,26000,26000.0,195,1,25000.0,1,1,1,0,Seasonal Buyer
9829,631a7c217476cace45427745,2023-08-02,152,1,31668,31668.0,237,1,25000.0,1,1,1,0,Seasonal Buyer
9832,631a7c237476cace45427816,2023-10-11,82,1,58005,58005.0,435,1,25000.0,1,1,1,0,Seasonal Buyer
9833,631a7c247476cace45427890,2023-07-26,159,1,38320,38320.0,287,1,25000.0,1,1,1,0,Seasonal Buyer
9837,631a7c257476cace45427928,2023-08-23,131,1,28194,28194.0,211,1,25000.0,1,1,1,0,Seasonal Buyer
9839,631a7c267476cace45427975,2023-07-25,160,1,28000,28000.0,210,1,25000.0,1,1,1,0,Seasonal Buyer
9843,631a7c267476cace454279a4,2023-09-28,95,1,26418,26418.0,198,1,23800.0,1,1,1,0,Seasonal Buyer
9844,631a7c267476cace454279ac,2023-10-13,80,2,37373,18686.5,280,2,50000.0,2,2,2,0,Seasonal Buyer
9845,631a7c267476cace454279b5,2023-10-03,90,1,30525,30525.0,228,1,25000.0,1,1,1,0,Seasonal Buyer
9848,631a7c287476cace45427a63,2023-10-19,74,2,56475,28237.5,423,2,47500.0,2,2,2,0,Seasonal Buyer
9851,631a7c297476cace45427ac8,2023-10-06,87,1,35000,35000.0,262,1,25000.0,1,1,1,0,Seasonal Buyer
9852,631a7c297476cace45427aca,2023-10-24,69,1,30000,30000.0,225,1,25000.0,1,1,1,0,Seasonal Buyer
9859,631a7c2c7476cace45427c71,2023-09-05,118,1,28500,28500.0,213,1,25000.0,1,1,1,0,Seasonal Buyer
9860,631a7c2d7476cace45427cb2,2023-09-05,118,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9867,631a7c307476cace45427ddc,2023-07-20,165,1,30100,30100.0,225,1,25000.0,1,1,1,0,Seasonal Buyer
9868,631a7c307476cace45427de2,2023-08-06,148,1,19980,19980.0,149,1,18000.0,1,1,1,0,Seasonal Buyer
9869,631a7c307476cace45427df5,2023-10-11,82,1,19980,19980.0,149,1,18000.0,1,1,1,0,Seasonal Buyer
9870,631a7c307476cace45427e29,2023-06-30,185,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9871,631a7c327476cace45427e9a,2023-08-09,145,2,53000,26500.0,397,2,50000.0,1,1,1,0,Seasonal Buyer
9872,631a7c327476cace45427eaf,2023-09-22,101,1,29970,29970.0,224,1,25000.0,1,1,1,0,Seasonal Buyer
9875,631a7c347476cace45427fba,2023-08-26,128,2,54945,27472.5,411,2,49500.0,2,2,2,0,Seasonal Buyer
9876,631a7c347476cace45427fcd,2023-09-15,108,2,64020,32010.0,479,2,50000.0,2,2,2,0,Seasonal Buyer
9879,631a7c377476cace4542811e,2023-07-10,175,1,27242,27242.0,204,1,24543.0,1,1,1,0,Seasonal Buyer
9884,631a7c387476cace4542818f,2023-08-19,135,4,53613,13403.25,401,4,96600.0,2,2,2,0,Seasonal Buyer
9886,631a7c387476cace454281aa,2023-07-21,164,1,26640,26640.0,199,1,24000.0,1,1,1,0,Seasonal Buyer
9888,631a7c397476cace454281c4,2023-10-18,75,2,150000,75000.0,1125,2,75000.0,2,1,1,0,Seasonal Buyer
9889,631a7c397476cace454281fa,2023-09-02,121,1,100000,100000.0,750,1,50000.0,1,1,1,0,Seasonal Buyer
9890,631a7c397476cace454281fe,2023-07-12,173,1,19980,19980.0,149,1,18000.0,1,1,1,0,Seasonal Buyer
9892,631a7c3a7476cace45428232,2023-07-28,157,1,26000,26000.0,195,1,25000.0,1,1,1,0,Seasonal Buyer
